protocol,packet_length,packet_type,traffic_type,malware_indicators,anomaly_scores,alerts_warnings,attack_signature,action_taken,network_segment,log_source,hour,day,week_day,month,browser,device_os,severity_encoded,target
UDP,275,1,DNS,0,44,0,Known Pattern B,Blocked,Segment B,1,15,21,3,8,Mozilla,Windows,0,DDoS
ICMP,837,1,DNS,1,77,1,Known Pattern A,Logged,Segment C,1,8,4,2,3,Mozilla,Windows,1,DDoS
ICMP,96,1,FTP,0,69,0,Known Pattern B,Blocked,Segment A,1,14,6,5,10,Mozilla,Linux,0,DDoS
TCP,1419,1,FTP,0,10,1,Known Pattern B,Logged,Segment C,1,4,10,4,10,Mozilla,Macintosh,0,DDoS
TCP,954,1,DNS,0,19,1,Known Pattern B,Ignored,Segment A,1,6,19,1,6,Mozilla,Macintosh,1,DDoS
ICMP,922,1,FTP,0,50,0,Known Pattern A,Ignored,Segment B,1,21,18,3,2,Mozilla,Linux,0,DDoS
UDP,1473,1,FTP,0,66,0,Known Pattern B,Ignored,Segment C,1,18,11,0,6,Mozilla,Windows,1,DDoS
ICMP,522,1,DNS,0,88,0,Known Pattern B,Logged,Segment C,1,9,17,2,1,Mozilla,Linux,1,DDoS
ICMP,542,1,DNS,0,66,0,Known Pattern A,Logged,Segment B,1,10,13,4,5,Mozilla,Linux,0,DDoS
TCP,1201,1,DNS,1,31,1,Known Pattern A,Blocked,Segment B,1,18,14,5,4,Mozilla,iPod,1,DDoS
UDP,754,1,DNS,0,31,0,Known Pattern B,Blocked,Segment A,1,17,13,1,2,Mozilla,Linux,0,DDoS
ICMP,489,1,FTP,0,44,0,Known Pattern B,Ignored,Segment A,1,19,25,3,6,Mozilla,Windows,0,DDoS
TCP,641,1,DNS,0,53,0,Known Pattern B,Ignored,Segment B,1,2,10,2,8,Mozilla,Windows,1,DDoS
TCP,1380,1,DNS,0,85,0,Known Pattern B,Logged,Segment A,1,10,4,3,8,Mozilla,Linux,1,DDoS
ICMP,863,1,FTP,1,71,0,Known Pattern A,Blocked,Segment A,1,5,3,2,11,Mozilla,Linux,1,DDoS
TCP,1030,1,DNS,0,8,1,Known Pattern B,Ignored,Segment C,1,14,6,0,11,Mozilla,Windows,1,DDoS
TCP,740,1,FTP,0,92,0,Known Pattern B,Blocked,Segment B,1,15,17,4,9,Mozilla,Windows,1,DDoS
TCP,1041,1,HTTP,0,79,0,Known Pattern B,Logged,Segment C,1,16,8,1,5,Mozilla,Linux,0,DDoS
TCP,741,1,HTTP,0,17,0,Known Pattern B,Ignored,Segment A,1,18,4,1,4,Mozilla,Linux,1,DDoS
TCP,548,1,DNS,0,70,1,Known Pattern B,Blocked,Segment C,1,10,13,4,9,Mozilla,Linux,2,DDoS
UDP,355,1,DNS,0,4,1,Known Pattern A,Blocked,Segment A,1,16,10,3,8,Mozilla,Windows,0,DDoS
UDP,1005,1,HTTP,0,85,0,Known Pattern A,Blocked,Segment A,1,8,18,3,3,Opera,Linux,0,DDoS
TCP,1362,1,DNS,0,77,0,Known Pattern B,Logged,Segment B,1,4,8,2,8,Mozilla,Windows,1,DDoS
ICMP,685,1,DNS,1,74,0,Known Pattern B,Ignored,Segment B,1,16,13,2,2,Opera,Windows,1,DDoS
UDP,943,1,DNS,0,58,1,Known Pattern B,Ignored,Segment B,1,11,1,0,2,Mozilla,iPhone,1,DDoS
ICMP,544,1,DNS,0,68,0,Known Pattern A,Logged,Segment B,1,13,17,3,7,Mozilla,Linux,1,DDoS
ICMP,870,1,HTTP,1,80,0,Known Pattern A,Ignored,Segment A,1,19,6,3,11,Mozilla,Macintosh,1,DDoS
UDP,250,1,FTP,1,21,0,Known Pattern A,Blocked,Segment B,1,8,29,0,10,Mozilla,Linux,1,DDoS
TCP,1284,1,DNS,0,22,0,Known Pattern B,Logged,Segment A,1,7,16,3,3,Mozilla,Linux,2,DDoS
ICMP,1164,1,DNS,0,43,0,Known Pattern A,Blocked,Segment B,1,3,7,5,10,Mozilla,Linux,0,DDoS
ICMP,85,1,FTP,0,57,0,Known Pattern B,Blocked,Segment A,1,13,13,5,11,Mozilla,Linux,0,DDoS
TCP,987,1,FTP,0,73,0,Known Pattern B,Logged,Segment A,1,20,24,3,1,Mozilla,Windows,0,DDoS
TCP,595,1,DNS,0,53,0,Known Pattern B,Ignored,Segment A,1,5,20,5,8,Mozilla,Windows,2,DDoS
ICMP,820,1,DNS,0,76,0,Known Pattern A,Blocked,Segment A,1,13,11,3,4,Mozilla,Windows,1,DDoS
ICMP,867,1,HTTP,0,74,0,Known Pattern B,Logged,Segment A,1,9,8,3,11,Mozilla,Windows,2,DDoS
ICMP,593,1,DNS,1,68,0,Known Pattern B,Blocked,Segment A,1,8,27,2,7,Mozilla,Windows,1,DDoS
TCP,845,1,DNS,1,35,0,Known Pattern A,Logged,Segment A,1,2,24,3,2,Mozilla,Macintosh,0,DDoS
TCP,722,1,HTTP,0,38,1,Known Pattern B,Blocked,Segment B,1,15,3,2,10,Mozilla,Linux,0,DDoS
UDP,693,1,FTP,0,66,0,Known Pattern B,Blocked,Segment B,1,17,9,2,2,Opera,Windows,1,DDoS
UDP,679,1,FTP,0,91,0,Known Pattern A,Ignored,Segment B,1,11,7,2,4,Opera,Windows,1,DDoS
UDP,268,1,DNS,0,38,1,Known Pattern A,Blocked,Segment B,1,8,22,3,9,Mozilla,Windows,1,DDoS
ICMP,562,1,DNS,0,78,1,Known Pattern B,Blocked,Segment B,1,11,17,3,7,Mozilla,Linux,1,DDoS
TCP,684,1,HTTP,0,38,0,Known Pattern B,Ignored,Segment C,1,7,5,3,7,Mozilla,Linux,1,DDoS
UDP,917,1,FTP,0,26,1,Known Pattern B,Ignored,Segment C,1,12,12,3,9,Mozilla,iPod,0,DDoS
ICMP,849,1,DNS,1,44,0,Known Pattern A,Ignored,Segment A,1,1,24,3,2,Mozilla,Macintosh,0,DDoS
TCP,1224,1,DNS,0,88,0,Known Pattern B,Blocked,Segment A,1,12,8,2,9,Mozilla,Windows,1,DDoS
UDP,1037,1,DNS,0,68,0,Known Pattern A,Logged,Segment B,1,21,17,4,11,Mozilla,Linux,0,DDoS
UDP,920,1,FTP,0,85,0,Known Pattern B,Logged,Segment B,1,17,21,3,4,Mozilla,iPod,1,DDoS
TCP,1066,1,HTTP,0,85,0,Known Pattern B,Logged,Segment B,1,12,9,2,7,Mozilla,Linux,0,DDoS
ICMP,361,1,DNS,0,55,0,Known Pattern A,Logged,Segment A,1,12,20,1,6,Mozilla,Windows,0,DDoS
TCP,1047,1,FTP,0,81,0,Known Pattern B,Logged,Segment B,1,15,9,2,5,Mozilla,Linux,0,DDoS
ICMP,171,1,HTTP,1,78,0,Known Pattern B,Ignored,Segment C,1,6,23,2,2,Mozilla,Windows,0,DDoS
ICMP,575,1,DNS,0,83,1,Known Pattern B,Blocked,Segment C,1,23,28,2,4,Mozilla,Windows,0,DDoS
ICMP,441,1,DNS,0,75,1,Known Pattern B,Blocked,Segment A,1,5,17,3,4,Mozilla,Macintosh,0,DDoS
TCP,722,1,HTTP,0,28,0,Known Pattern A,Blocked,Segment A,1,15,7,3,9,Mozilla,Windows,1,DDoS
UDP,457,1,DNS,0,61,1,Known Pattern B,Blocked,Segment A,1,9,21,3,6,Mozilla,Macintosh,0,DDoS
TCP,1048,1,DNS,0,14,0,Known Pattern B,Blocked,Segment C,1,6,21,5,2,Mozilla,Macintosh,2,DDoS
UDP,916,1,FTP,1,20,0,Known Pattern B,Blocked,Segment C,1,9,11,3,11,Mozilla,iPod,0,DDoS
UDP,985,1,DNS,1,80,1,Known Pattern A,Ignored,Segment A,1,18,24,3,2,Mozilla,iPhone,0,DDoS
ICMP,433,1,DNS,0,3,0,Known Pattern B,Blocked,Segment C,1,5,13,5,10,Mozilla,Windows,0,DDoS
ICMP,357,1,DNS,0,62,0,Known Pattern A,Blocked,Segment B,1,12,24,3,3,Mozilla,Windows,0,DDoS
TCP,1395,1,FTP,0,20,0,Known Pattern B,Logged,Segment A,1,8,3,5,7,Mozilla,Windows,0,DDoS
UDP,1135,1,DNS,1,52,0,Known Pattern A,Blocked,Segment B,1,9,13,3,10,Mozilla,Linux,1,DDoS
UDP,336,1,DNS,0,6,1,Known Pattern A,Logged,Segment A,1,19,7,1,10,Mozilla,Windows,0,DDoS
TCP,1358,1,FTP,1,10,0,Known Pattern B,Ignored,Segment A,1,19,14,0,9,Mozilla,Windows,1,DDoS
TCP,1338,1,FTP,0,76,1,Known Pattern A,Blocked,Segment B,1,12,26,2,3,Mozilla,Linux,0,DDoS
TCP,1196,1,FTP,0,97,0,Known Pattern B,Logged,Segment A,1,7,17,5,8,Mozilla,iPod,1,DDoS
ICMP,1423,1,DNS,0,63,1,Known Pattern B,Ignored,Segment C,1,12,11,0,2,Mozilla,Macintosh,1,DDoS
TCP,667,1,DNS,0,27,0,Known Pattern B,Blocked,Segment B,1,11,2,1,10,Opera,Windows,0,DDoS
TCP,1391,1,FTP,0,18,0,Known Pattern B,Blocked,Segment A,1,10,3,4,8,Mozilla,Windows,0,DDoS
TCP,1042,1,FTP,0,67,1,Known Pattern B,Ignored,Segment C,1,20,19,5,11,Mozilla,Windows,1,DDoS
ICMP,354,1,DNS,0,37,0,Known Pattern A,Logged,Segment C,1,16,16,1,7,Mozilla,Windows,0,DDoS
ICMP,837,1,HTTP,1,15,0,Known Pattern A,Blocked,Segment C,1,6,8,0,10,Mozilla,Windows,1,DDoS
UDP,1277,1,HTTP,0,89,1,Known Pattern A,Blocked,Segment B,1,5,3,3,8,Mozilla,Windows,0,DDoS
TCP,1123,1,DNS,0,37,0,Known Pattern B,Ignored,Segment C,1,7,10,5,9,Mozilla,Windows,2,DDoS
TCP,1346,1,DNS,0,30,0,Known Pattern A,Logged,Segment B,1,9,22,2,4,Mozilla,Linux,1,DDoS
TCP,674,1,HTTP,0,59,0,Known Pattern A,Ignored,Segment B,1,12,11,1,8,Opera,Windows,0,DDoS
TCP,1428,1,FTP,0,67,0,Known Pattern B,Logged,Segment C,1,6,11,1,3,Mozilla,Macintosh,1,DDoS
TCP,636,1,DNS,1,41,0,Known Pattern B,Ignored,Segment C,1,10,8,6,4,Mozilla,Windows,1,DDoS
UDP,260,1,FTP,1,24,0,Known Pattern A,Blocked,Segment B,1,6,26,2,9,Mozilla,Linux,1,DDoS
ICMP,848,1,HTTP,0,20,0,Known Pattern A,Logged,Segment A,1,12,25,1,2,Mozilla,Windows,0,DDoS
UDP,97,1,HTTP,0,74,0,Known Pattern B,Blocked,Segment A,1,12,9,4,9,Mozilla,Windows,0,DDoS
ICMP,365,1,DNS,0,16,1,Known Pattern A,Blocked,Segment B,1,12,15,5,5,Mozilla,Windows,0,DDoS
TCP,471,1,FTP,0,50,0,Known Pattern A,Ignored,Segment A,1,12,24,3,8,Mozilla,Macintosh,0,DDoS
UDP,1262,1,HTTP,0,72,0,Known Pattern B,Blocked,Segment A,1,15,6,4,5,Mozilla,Windows,1,DDoS
UDP,445,1,DNS,0,83,0,Known Pattern B,Blocked,Segment A,1,7,7,3,9,Mozilla,Macintosh,1,DDoS
TCP,1427,1,DNS,0,26,1,Known Pattern B,Ignored,Segment C,1,8,6,4,4,Mozilla,Windows,0,DDoS
ICMP,921,1,FTP,0,56,0,Known Pattern A,Ignored,Segment B,1,21,19,3,2,Mozilla,Linux,0,DDoS
TCP,636,1,DNS,0,57,0,Known Pattern B,Ignored,Segment C,1,6,14,0,9,Mozilla,Windows,1,DDoS
ICMP,826,1,HTTP,0,68,0,Known Pattern A,Blocked,Segment C,1,15,17,6,7,Mozilla,Windows,0,DDoS
ICMP,1281,1,HTTP,0,36,0,Known Pattern B,Logged,Segment A,1,9,16,3,7,Mozilla,Linux,0,DDoS
UDP,1007,1,HTTP,0,74,1,Known Pattern A,Blocked,Segment A,1,7,30,3,7,Opera,Linux,0,DDoS
TCP,699,1,HTTP,0,37,0,Known Pattern A,Ignored,Segment B,1,21,19,2,5,Opera,Windows,0,DDoS
UDP,1430,1,FTP,0,75,0,Known Pattern B,Logged,Segment A,1,12,22,3,7,Mozilla,Macintosh,1,DDoS
TCP,652,1,DNS,0,42,1,Known Pattern B,Logged,Segment B,1,3,22,1,3,Mozilla,Windows,1,DDoS
TCP,1290,1,FTP,0,18,0,Known Pattern B,Ignored,Segment A,1,12,5,1,8,Mozilla,Linux,0,DDoS
TCP,630,1,DNS,0,36,0,Known Pattern B,Ignored,Segment C,1,18,14,5,3,Mozilla,Windows,1,DDoS
UDP,171,1,DNS,0,39,0,Known Pattern A,Ignored,Segment C,1,18,7,5,6,Mozilla,Windows,1,DDoS
ICMP,118,1,FTP,0,60,0,Known Pattern A,Ignored,Segment B,1,14,6,5,2,Mozilla,Linux,0,DDoS
TCP,664,1,DNS,0,3,1,Known Pattern B,Ignored,Segment B,1,7,26,4,3,Opera,Windows,0,DDoS
UDP,271,1,FTP,0,21,1,Known Pattern A,Blocked,Segment B,1,3,11,0,10,Mozilla,Windows,1,DDoS
TCP,1130,1,DNS,1,93,0,Known Pattern B,Blocked,Segment C,1,6,19,2,10,Opera,Windows,1,DDoS
TCP,653,1,FTP,0,69,0,Known Pattern A,Logged,Segment C,1,14,23,0,6,Opera,Windows,1,DDoS
ICMP,566,1,DNS,0,56,0,Known Pattern B,Ignored,Segment A,1,21,21,2,9,Mozilla,Linux,1,DDoS
UDP,1488,1,HTTP,0,33,0,Known Pattern B,Ignored,Segment C,1,18,23,2,2,Mozilla,Linux,0,DDoS
UDP,67,1,DNS,0,32,0,Known Pattern A,Blocked,Segment A,1,10,28,5,11,Mozilla,Linux,0,DDoS
TCP,1346,1,FTP,1,4,1,Known Pattern A,Logged,Segment B,1,12,23,3,8,Mozilla,Windows,1,DDoS
ICMP,524,1,HTTP,0,83,0,Known Pattern A,Logged,Segment C,1,12,18,3,3,Mozilla,Linux,2,DDoS
ICMP,450,1,HTTP,0,3,1,Known Pattern B,Blocked,Segment A,1,9,12,5,11,Mozilla,Windows,2,DDoS
UDP,1275,1,HTTP,0,87,0,Known Pattern A,Blocked,Segment B,1,4,7,2,7,Mozilla,Macintosh,1,DDoS
TCP,699,1,HTTP,0,33,0,Known Pattern A,Ignored,Segment C,1,20,12,1,6,Opera,Windows,1,DDoS
ICMP,355,1,DNS,0,65,0,Known Pattern A,Blocked,Segment A,1,12,26,4,2,Mozilla,Windows,0,DDoS
TCP,1252,1,DNS,0,11,0,Known Pattern B,Logged,Segment A,1,10,3,3,9,Mozilla,Windows,0,DDoS
TCP,1344,1,HTTP,0,74,0,Known Pattern B,Blocked,Segment B,1,15,10,1,4,Mozilla,Windows,1,DDoS
TCP,657,1,DNS,0,25,1,Known Pattern B,Ignored,Segment B,1,5,27,1,3,Opera,Windows,1,DDoS
ICMP,539,1,DNS,1,62,0,Known Pattern A,Logged,Segment B,1,1,5,5,3,Mozilla,Linux,0,DDoS
UDP,107,1,DNS,0,90,0,Known Pattern B,Blocked,Segment C,1,5,22,3,6,Mozilla,Linux,0,DDoS
UDP,1488,1,DNS,0,32,0,Known Pattern B,Ignored,Segment C,1,18,23,2,2,Mozilla,Linux,0,DDoS
ICMP,517,1,DNS,0,77,0,Known Pattern B,Blocked,Segment C,1,5,11,5,1,Mozilla,Linux,1,DDoS
ICMP,1408,1,FTP,0,80,0,Known Pattern B,Logged,Segment B,1,19,4,3,5,Mozilla,Macintosh,1,DDoS
TCP,1033,1,DNS,0,7,0,Known Pattern B,Blocked,Segment C,1,14,8,1,10,Mozilla,Windows,1,DDoS
TCP,1247,1,DNS,0,20,0,Known Pattern B,Logged,Segment A,1,6,3,3,10,Mozilla,Linux,0,DDoS
TCP,171,1,DNS,0,72,1,Known Pattern B,Ignored,Segment C,1,8,22,3,2,Mozilla,Windows,0,DDoS
ICMP,234,1,DNS,0,67,0,Known Pattern A,Blocked,Segment C,1,5,26,3,2,Mozilla,Macintosh,1,DDoS
ICMP,723,1,HTTP,0,43,1,Known Pattern B,Blocked,Segment B,1,16,4,1,10,Mozilla,Linux,0,DDoS
TCP,662,1,DNS,0,69,0,Known Pattern A,Logged,Segment C,1,17,20,1,6,Opera,Windows,1,DDoS
TCP,1307,1,FTP,0,56,1,Known Pattern A,Blocked,Segment B,1,8,28,1,3,Mozilla,Linux,0,DDoS
ICMP,587,1,DNS,0,69,1,Known Pattern B,Ignored,Segment C,1,23,23,1,8,Mozilla,Linux,0,DDoS
ICMP,829,1,HTTP,0,89,0,Known Pattern A,Blocked,Segment A,1,17,25,3,5,Mozilla,Windows,1,DDoS
ICMP,832,1,DNS,0,84,0,Known Pattern A,Ignored,Segment A,1,21,7,1,5,Mozilla,Windows,1,DDoS
ICMP,1421,1,FTP,0,65,0,Known Pattern B,Logged,Segment C,1,13,10,0,3,Mozilla,Macintosh,1,DDoS
ICMP,595,1,DNS,0,52,0,Known Pattern B,Blocked,Segment A,1,5,20,5,8,Mozilla,Windows,2,DDoS
ICMP,683,1,DNS,1,86,0,Known Pattern B,Logged,Segment B,1,12,10,2,2,Opera,Windows,1,DDoS
TCP,1466,1,DNS,0,54,0,Known Pattern B,Logged,Segment C,1,7,19,0,6,Mozilla,Macintosh,1,DDoS
UDP,682,1,DNS,0,67,0,Known Pattern B,Ignored,Segment B,1,17,14,1,4,Opera,Windows,0,DDoS
ICMP,300,1,DNS,0,55,0,Known Pattern A,Blocked,Segment C,1,0,16,2,9,Mozilla,iPod,1,DDoS
ICMP,1436,1,FTP,0,61,0,Known Pattern B,Logged,Segment B,1,14,26,3,4,Mozilla,Macintosh,1,DDoS
ICMP,724,1,FTP,0,44,1,Known Pattern B,Blocked,Segment B,1,16,4,1,9,Mozilla,Linux,0,DDoS
UDP,904,1,FTP,1,40,0,Known Pattern B,Blocked,Segment C,1,11,20,4,7,Mozilla,iPod,0,DDoS
UDP,443,1,DNS,0,74,1,Known Pattern B,Blocked,Segment A,1,2,15,3,4,Mozilla,Macintosh,0,DDoS
ICMP,523,1,DNS,0,90,0,Known Pattern A,Logged,Segment B,1,9,18,2,1,Mozilla,Linux,1,DDoS
TCP,1414,1,FTP,0,7,0,Known Pattern B,Blocked,Segment A,1,5,13,4,9,Mozilla,Windows,1,DDoS
ICMP,534,1,DNS,0,69,0,Known Pattern B,Logged,Segment C,1,3,8,4,2,Mozilla,Linux,0,DDoS
TCP,654,1,DNS,0,39,1,Known Pattern B,Ignored,Segment B,1,4,27,0,3,Opera,Windows,1,DDoS
ICMP,480,1,DNS,0,83,0,Known Pattern B,Blocked,Segment A,1,20,7,2,1,Mozilla,Windows,1,DDoS
ICMP,1176,1,DNS,1,42,0,Known Pattern A,Blocked,Segment A,1,14,17,4,5,Mozilla,Linux,0,DDoS
ICMP,404,1,HTTP,0,31,0,Known Pattern B,Ignored,Segment A,1,16,11,5,8,Mozilla,Macintosh,2,DDoS
TCP,1446,1,DNS,0,37,1,Known Pattern B,Logged,Segment B,1,2,9,0,2,Mozilla,Macintosh,0,DDoS
TCP,1338,1,DNS,1,8,0,Known Pattern A,Logged,Segment B,1,21,18,0,8,Mozilla,Linux,2,DDoS
TCP,472,1,DNS,0,16,0,Known Pattern A,Ignored,Segment C,1,8,25,4,5,Mozilla,Linux,1,DDoS
TCP,1344,1,FTP,0,74,0,Known Pattern B,Logged,Segment B,1,15,10,1,4,Mozilla,Windows,1,DDoS
TCP,594,1,DNS,0,60,0,Known Pattern B,Ignored,Segment A,1,4,25,3,7,Mozilla,Windows,2,DDoS
TCP,462,1,DNS,0,36,0,Known Pattern A,Ignored,Segment A,1,18,22,0,2,Mozilla,Macintosh,0,DDoS
ICMP,90,1,FTP,0,37,0,Known Pattern A,Blocked,Segment C,1,5,9,5,7,Mozilla,Macintosh,1,DDoS
TCP,1350,1,FTP,0,80,0,Known Pattern B,Blocked,Segment B,1,17,7,2,3,Mozilla,Linux,1,DDoS
TCP,685,1,FTP,0,63,0,Known Pattern A,Ignored,Segment B,1,15,13,2,2,Opera,Windows,1,DDoS
ICMP,1286,1,HTTP,0,21,0,Known Pattern B,Logged,Segment A,1,9,13,2,4,Mozilla,Linux,1,DDoS
UDP,135,1,DNS,1,75,0,Known Pattern B,Blocked,Segment A,1,18,21,5,6,Mozilla,Linux,1,DDoS
UDP,685,1,DNS,0,23,1,Known Pattern A,Logged,Segment A,1,11,14,1,4,Mozilla,Windows,0,DDoS
UDP,260,1,FTP,0,68,1,Known Pattern A,Blocked,Segment B,1,11,11,3,6,Mozilla,Macintosh,1,DDoS
ICMP,871,1,HTTP,1,69,0,Known Pattern A,Logged,Segment A,1,10,3,2,11,Mozilla,Linux,1,DDoS
TCP,1346,1,HTTP,0,36,0,Known Pattern A,Logged,Segment A,1,4,26,3,3,Mozilla,Linux,1,DDoS
TCP,657,1,DNS,1,29,0,Known Pattern B,Ignored,Segment B,1,10,2,1,9,Mozilla,Windows,0,DDoS
ICMP,873,1,FTP,0,83,0,Known Pattern B,Logged,Segment A,1,22,14,5,12,Mozilla,Windows,2,DDoS
UDP,700,1,FTP,0,66,0,Known Pattern B,Blocked,Segment B,1,17,2,2,2,Opera,Windows,1,DDoS
ICMP,416,1,HTTP,0,5,0,Known Pattern B,Blocked,Segment C,1,14,18,4,6,Mozilla,Windows,1,DDoS
UDP,688,1,FTP,0,66,0,Known Pattern B,Blocked,Segment B,1,17,13,2,2,Opera,Windows,1,DDoS
TCP,1224,1,FTP,0,87,0,Known Pattern B,Logged,Segment A,1,10,8,1,8,Mozilla,iPod,1,DDoS
TCP,939,1,FTP,1,19,1,Known Pattern B,Blocked,Segment C,1,9,20,0,3,Mozilla,iPod,1,DDoS
ICMP,579,1,DNS,0,47,1,Known Pattern B,Ignored,Segment A,1,23,21,2,8,Mozilla,Linux,0,DDoS
UDP,1311,1,HTTP,0,66,1,Known Pattern A,Ignored,Segment C,1,11,12,1,5,Mozilla,Windows,1,DDoS
ICMP,163,1,FTP,0,34,1,Known Pattern A,Ignored,Segment C,1,13,16,3,6,Mozilla,Windows,1,DDoS
TCP,952,1,DNS,0,43,1,Known Pattern B,Logged,Segment C,1,5,5,3,5,Mozilla,Macintosh,0,DDoS
ICMP,827,1,DNS,0,62,0,Known Pattern A,Ignored,Segment A,1,22,17,5,6,Mozilla,Windows,0,DDoS
TCP,1439,1,FTP,1,71,0,Known Pattern B,Logged,Segment C,1,6,26,2,2,Mozilla,Macintosh,1,DDoS
ICMP,852,1,HTTP,0,18,0,Known Pattern A,Ignored,Segment C,1,12,28,1,1,Mozilla,Macintosh,0,DDoS
ICMP,393,1,HTTP,0,24,1,Known Pattern B,Blocked,Segment A,1,15,11,5,8,Mozilla,Windows,1,DDoS
UDP,739,1,DNS,0,93,0,Known Pattern B,Ignored,Segment B,1,4,7,1,6,Mozilla,Linux,0,DDoS
UDP,929,1,FTP,0,66,1,Known Pattern B,Blocked,Segment A,1,5,16,1,2,Mozilla,iPod,0,DDoS
TCP,1341,1,HTTP,1,4,1,Known Pattern A,Logged,Segment B,1,17,21,2,8,Mozilla,Windows,1,DDoS
ICMP,562,1,DNS,0,82,0,Known Pattern B,Ignored,Segment C,1,22,28,2,4,Mozilla,Windows,1,DDoS
UDP,705,1,FTP,0,69,0,Known Pattern B,Blocked,Segment B,1,13,6,2,2,Mozilla,Windows,1,DDoS
UDP,1421,1,DNS,0,65,0,Known Pattern B,Logged,Segment B,1,13,9,0,3,Mozilla,Macintosh,1,DDoS
UDP,1481,1,FTP,0,55,0,Known Pattern B,Ignored,Segment C,1,9,23,1,6,Mozilla,Linux,1,DDoS
TCP,424,1,HTTP,0,5,0,Known Pattern B,Blocked,Segment A,1,14,15,3,7,Mozilla,Macintosh,1,DDoS
ICMP,285,1,DNS,0,62,1,Known Pattern A,Blocked,Segment B,1,6,17,1,8,Mozilla,Macintosh,0,DDoS
ICMP,1137,1,DNS,1,60,0,Known Pattern A,Ignored,Segment B,1,11,15,2,10,Mozilla,Windows,1,DDoS
TCP,978,1,HTTP,0,20,0,Known Pattern B,Ignored,Segment C,1,0,10,2,3,Mozilla,Linux,1,DDoS
ICMP,171,1,FTP,1,78,0,Known Pattern A,Ignored,Segment C,1,6,23,2,2,Mozilla,Windows,0,DDoS
TCP,1355,1,DNS,1,4,1,Known Pattern A,Blocked,Segment B,1,4,26,5,8,Mozilla,Windows,1,DDoS
UDP,720,1,HTTP,0,28,0,Known Pattern B,Blocked,Segment A,1,11,24,3,10,Mozilla,Windows,0,DDoS
TCP,1044,1,HTTP,0,73,1,Known Pattern A,Ignored,Segment B,1,21,12,4,11,Mozilla,Linux,1,DDoS
UDP,265,1,DNS,0,36,0,Known Pattern A,Blocked,Segment B,1,6,22,3,6,Mozilla,Linux,0,DDoS
ICMP,287,1,DNS,0,57,1,Known Pattern A,Blocked,Segment B,1,5,19,2,9,Mozilla,Windows,0,DDoS
TCP,470,1,FTP,0,63,0,Known Pattern B,Blocked,Segment A,1,8,15,1,5,Mozilla,Macintosh,1,DDoS
UDP,931,1,HTTP,0,35,0,Known Pattern A,Ignored,Segment C,1,10,26,3,6,Mozilla,Linux,0,DDoS
TCP,1396,1,DNS,0,12,0,Known Pattern B,Blocked,Segment C,1,7,7,3,10,Mozilla,Windows,0,DDoS
ICMP,565,1,DNS,0,67,1,Known Pattern B,Ignored,Segment A,1,10,13,3,9,Mozilla,Linux,1,DDoS
UDP,934,1,FTP,0,69,1,Known Pattern B,Blocked,Segment A,1,12,12,3,7,Mozilla,iPod,0,DDoS
UDP,1432,1,FTP,0,70,0,Known Pattern B,Logged,Segment C,1,4,14,3,4,Mozilla,Macintosh,1,DDoS
UDP,658,1,FTP,0,72,0,Known Pattern A,Ignored,Segment B,1,16,22,1,5,Opera,Windows,1,DDoS
ICMP,92,1,FTP,0,60,0,Known Pattern B,Blocked,Segment A,1,10,7,5,9,Mozilla,Linux,0,DDoS
TCP,1424,1,FTP,0,32,0,Known Pattern B,Blocked,Segment A,1,10,3,5,3,Mozilla,Windows,0,DDoS
UDP,1429,1,FTP,0,76,0,Known Pattern B,Logged,Segment C,1,15,24,3,8,Mozilla,Macintosh,1,DDoS
UDP,1047,1,DNS,0,11,0,Known Pattern B,Blocked,Segment C,1,8,18,5,3,Mozilla,Macintosh,2,DDoS
UDP,272,1,DNS,0,44,1,Known Pattern A,Blocked,Segment B,1,13,21,3,8,Mozilla,Windows,0,DDoS
ICMP,94,1,FTP,0,69,0,Known Pattern A,Ignored,Segment A,1,13,6,5,11,Mozilla,Linux,0,DDoS
TCP,741,1,HTTP,0,19,0,Known Pattern B,Ignored,Segment A,1,17,6,0,5,Mozilla,Linux,1,DDoS
ICMP,485,1,FTP,0,40,0,Known Pattern B,Ignored,Segment B,1,16,25,3,6,Mozilla,Windows,0,DDoS
TCP,1064,1,HTTP,0,83,1,Known Pattern B,Logged,Segment B,1,13,11,3,8,Mozilla,Linux,1,DDoS
TCP,925,1,DNS,0,52,1,Known Pattern B,Blocked,Segment C,1,15,17,2,2,Mozilla,Linux,0,DDoS
UDP,754,1,DNS,0,52,0,Known Pattern B,Blocked,Segment A,1,16,17,2,2,Mozilla,Linux,0,DDoS
ICMP,1243,1,DNS,0,20,0,Known Pattern A,Logged,Segment A,1,6,3,3,11,Mozilla,Linux,1,DDoS
ICMP,473,1,HTTP,0,4,1,Known Pattern B,Blocked,Segment C,1,8,20,3,4,Mozilla,Windows,1,DDoS
UDP,253,1,DNS,0,24,1,Known Pattern A,Blocked,Segment B,1,8,28,0,10,Mozilla,Linux,1,DDoS
ICMP,833,1,DNS,0,92,0,Known Pattern A,Blocked,Segment A,1,16,30,5,7,Mozilla,Windows,0,DDoS
ICMP,834,1,FTP,1,33,0,Known Pattern A,Logged,Segment B,1,10,12,1,8,Mozilla,Windows,0,DDoS
TCP,654,1,DNS,0,73,0,Known Pattern A,Ignored,Segment C,1,10,25,1,5,Opera,Windows,2,DDoS
