protocol,packet_length,packet_type,traffic_type,malware_indicators,anomaly_scores,alerts_warnings,attack_signature,action_taken,network_segment,log_source,hour,day,week_day,month,browser,device_os,severity_encoded,target
UDP,796,1,DNS,0,73,0,Known Pattern A,Logged,Segment A,1,17,26,3,8,Mozilla,Windows,2,Intrusion
TCP,225,1,FTP,1,74,0,Known Pattern B,Ignored,Segment B,1,4,30,1,5,Mozilla,Windows,1,Intrusion
ICMP,259,1,DNS,0,92,1,Known Pattern A,Ignored,Segment A,1,19,23,5,9,Mozilla,Macintosh,2,Intrusion
ICMP,1400,1,DNS,1,83,1,Known Pattern A,Ignored,Segment B,1,23,18,6,10,Mozilla,Linux,2,Intrusion
TCP,1146,1,DNS,1,48,1,Known Pattern B,Ignored,Segment A,1,11,20,1,7,Opera,Linux,1,Intrusion
UDP,808,1,FTP,1,19,1,Known Pattern A,Logged,Segment B,1,22,22,3,4,Mozilla,iPod,2,Intrusion
UDP,1326,1,DNS,1,73,1,Known Pattern A,Ignored,Segment A,1,18,6,5,3,Mozilla,Windows,0,Intrusion
ICMP,976,1,DNS,0,31,0,Known Pattern B,Logged,Segment C,1,15,18,2,3,Opera,Windows,1,Intrusion
UDP,1486,1,HTTP,1,97,1,Known Pattern B,Blocked,Segment B,1,13,6,0,6,Mozilla,Windows,0,Intrusion
UDP,117,1,HTTP,1,72,0,Known Pattern A,Blocked,Segment A,1,19,5,1,10,Mozilla,Windows,1,Intrusion
ICMP,509,1,FTP,1,79,0,Known Pattern A,Ignored,Segment C,1,8,27,2,9,Mozilla,Linux,1,Intrusion
UDP,1283,1,FTP,0,41,1,Known Pattern A,Blocked,Segment B,1,3,13,5,5,Mozilla,iPod,0,Intrusion
UDP,337,1,HTTP,0,19,1,Known Pattern A,Blocked,Segment A,1,5,6,2,1,Mozilla,Macintosh,1,Intrusion
UDP,1110,1,HTTP,0,79,1,Known Pattern A,Ignored,Segment A,1,20,13,1,6,Mozilla,Windows,1,Intrusion
UDP,898,1,FTP,1,74,0,Known Pattern A,Blocked,Segment B,1,10,24,5,9,Mozilla,Linux,2,Intrusion
TCP,1255,1,FTP,1,21,0,Known Pattern B,Logged,Segment A,1,15,28,5,11,Mozilla,Linux,0,Intrusion
UDP,882,1,FTP,0,58,1,Known Pattern B,Blocked,Segment B,1,10,28,6,3,Mozilla,iPod,2,Intrusion
UDP,1050,1,DNS,1,15,0,Known Pattern A,Ignored,Segment B,1,18,22,5,1,Opera,Windows,1,Intrusion
ICMP,1357,1,HTTP,0,37,0,Known Pattern A,Ignored,Segment A,1,10,7,6,2,Mozilla,iPod,0,Intrusion
TCP,613,1,DNS,0,66,0,Known Pattern A,Blocked,Segment A,1,2,7,1,4,Opera,Windows,1,Intrusion
TCP,328,1,HTTP,1,63,1,Known Pattern B,Logged,Segment A,1,0,17,3,12,Mozilla,iPhone,1,Intrusion
UDP,553,1,FTP,1,29,1,Known Pattern B,Logged,Segment C,1,1,28,3,5,Opera,Windows,2,Intrusion
UDP,1448,1,HTTP,1,31,0,Known Pattern A,Blocked,Segment C,1,6,25,4,8,Mozilla,Windows,2,Intrusion
ICMP,871,1,DNS,0,92,0,Known Pattern B,Blocked,Segment B,1,1,27,2,9,Mozilla,Windows,1,Intrusion
UDP,368,1,DNS,1,89,1,Known Pattern A,Logged,Segment C,1,23,27,3,4,Mozilla,iPad,1,Intrusion
UDP,1043,1,FTP,0,6,1,Known Pattern A,Blocked,Segment A,1,3,4,4,6,Mozilla,iPod,0,Intrusion
TCP,284,1,HTTP,1,75,1,Known Pattern B,Ignored,Segment A,1,0,21,2,6,Mozilla,Windows,0,Intrusion
ICMP,761,1,DNS,0,39,1,Known Pattern A,Ignored,Segment C,1,4,19,5,12,Mozilla,Windows,2,Intrusion
TCP,169,1,FTP,1,11,0,Known Pattern A,Logged,Segment B,1,23,2,2,3,Mozilla,Windows,0,Intrusion
ICMP,614,1,FTP,1,29,0,Known Pattern B,Blocked,Segment A,1,20,5,3,5,Opera,Windows,2,Intrusion
ICMP,864,1,HTTP,0,49,1,Known Pattern A,Logged,Segment C,1,23,6,0,1,Opera,Linux,1,Intrusion
ICMP,1069,1,HTTP,1,26,0,Known Pattern A,Logged,Segment A,1,16,17,3,2,Mozilla,Windows,2,Intrusion
ICMP,571,1,DNS,1,3,1,Known Pattern B,Blocked,Segment B,1,4,19,2,8,Opera,Windows,2,Intrusion
UDP,1080,1,FTP,1,68,1,Known Pattern A,Blocked,Segment A,1,4,5,1,4,Mozilla,Windows,1,Intrusion
ICMP,548,1,FTP,0,65,1,Known Pattern A,Logged,Segment B,1,10,28,2,6,Mozilla,Windows,2,Intrusion
UDP,1467,1,DNS,0,24,1,Known Pattern B,Blocked,Segment A,1,16,3,5,9,Mozilla,Macintosh,0,Intrusion
TCP,979,1,DNS,0,12,1,Known Pattern A,Logged,Segment C,1,9,8,0,8,Mozilla,Windows,1,Intrusion
TCP,394,1,FTP,0,18,0,Known Pattern B,Ignored,Segment C,1,4,22,6,8,Opera,Windows,0,Intrusion
TCP,249,1,FTP,0,24,1,Known Pattern B,Logged,Segment B,1,1,17,2,5,Mozilla,iPhone,1,Intrusion
ICMP,650,1,FTP,1,51,0,Known Pattern B,Ignored,Segment A,1,16,16,1,2,Opera,Windows,1,Intrusion
ICMP,338,1,FTP,0,80,0,Known Pattern B,Logged,Segment A,1,4,1,2,6,Opera,Linux,2,Intrusion
UDP,1170,1,HTTP,0,8,1,Known Pattern B,Blocked,Segment C,1,18,19,1,7,Mozilla,Linux,2,Intrusion
ICMP,797,1,HTTP,1,41,1,Known Pattern A,Ignored,Segment C,1,6,29,5,5,Opera,Windows,1,Intrusion
TCP,1417,1,FTP,1,67,0,Known Pattern B,Ignored,Segment B,1,3,18,0,1,Opera,Windows,2,Intrusion
ICMP,542,1,DNS,1,34,0,Known Pattern A,Blocked,Segment B,1,10,12,1,7,Opera,Windows,1,Intrusion
UDP,1390,1,HTTP,0,10,1,Known Pattern A,Blocked,Segment C,1,10,31,3,12,Mozilla,Linux,2,Intrusion
ICMP,928,1,DNS,1,61,0,Known Pattern A,Logged,Segment A,1,18,2,0,8,Mozilla,Macintosh,2,Intrusion
TCP,410,1,DNS,1,1,1,Known Pattern B,Logged,Segment C,1,11,3,4,7,Mozilla,iPad,0,Intrusion
ICMP,1123,1,FTP,0,98,1,Known Pattern B,Blocked,Segment B,1,17,14,6,8,Mozilla,Windows,2,Intrusion
ICMP,113,1,DNS,0,100,1,Known Pattern B,Logged,Segment B,1,19,13,1,7,Mozilla,iPad,2,Intrusion
UDP,988,1,DNS,0,83,0,Known Pattern B,Logged,Segment C,1,7,7,5,11,Mozilla,Linux,2,Intrusion
TCP,733,1,HTTP,1,36,0,Known Pattern A,Blocked,Segment A,1,23,20,3,8,Mozilla,Windows,1,Intrusion
TCP,1299,1,HTTP,1,40,0,Known Pattern A,Logged,Segment A,1,4,15,4,10,Mozilla,Macintosh,1,Intrusion
UDP,397,1,FTP,0,12,0,Known Pattern A,Ignored,Segment C,1,10,23,0,5,Opera,Linux,1,Intrusion
ICMP,1188,1,HTTP,1,79,0,Known Pattern A,Ignored,Segment C,1,23,16,1,2,Mozilla,Windows,1,Intrusion
TCP,572,1,FTP,1,76,0,Known Pattern B,Ignored,Segment C,1,21,2,4,12,Opera,Linux,0,Intrusion
UDP,869,1,FTP,1,73,0,Known Pattern B,Logged,Segment A,1,13,13,0,3,Mozilla,Linux,2,Intrusion
ICMP,332,1,FTP,1,48,1,Known Pattern A,Logged,Segment A,1,16,5,1,7,Mozilla,Macintosh,2,Intrusion
ICMP,654,1,FTP,1,55,0,Known Pattern B,Ignored,Segment B,1,5,5,2,4,Mozilla,Linux,0,Intrusion
TCP,975,1,HTTP,1,61,1,Known Pattern A,Logged,Segment C,1,3,30,4,12,Opera,Windows,2,Intrusion
UDP,1190,1,FTP,1,42,0,Known Pattern B,Blocked,Segment C,1,4,21,0,2,Mozilla,Android,1,Intrusion
UDP,482,1,HTTP,0,92,1,Known Pattern A,Ignored,Segment B,1,20,17,5,12,Mozilla,Windows,1,Intrusion
TCP,1480,1,HTTP,0,30,0,Known Pattern B,Ignored,Segment C,1,9,26,0,10,Mozilla,Windows,2,Intrusion
UDP,466,1,FTP,0,17,0,Known Pattern B,Logged,Segment B,1,17,11,5,2,Mozilla,Windows,2,Intrusion
ICMP,1280,1,FTP,0,53,0,Known Pattern A,Blocked,Segment B,1,1,29,5,7,Mozilla,Windows,1,Intrusion
ICMP,603,1,HTTP,0,9,0,Known Pattern B,Ignored,Segment A,1,3,27,0,6,Opera,Windows,0,Intrusion
ICMP,1413,1,FTP,0,69,0,Known Pattern A,Logged,Segment A,1,12,19,1,10,Mozilla,Linux,2,Intrusion
UDP,1193,1,FTP,1,9,1,Known Pattern A,Ignored,Segment B,1,7,8,5,7,Opera,Windows,0,Intrusion
ICMP,1493,1,HTTP,0,58,0,Known Pattern B,Ignored,Segment A,1,10,19,6,2,Mozilla,Macintosh,0,Intrusion
TCP,1215,1,FTP,1,93,0,Known Pattern A,Logged,Segment B,1,8,17,3,11,Opera,Linux,2,Intrusion
TCP,897,1,HTTP,0,79,0,Known Pattern A,Logged,Segment C,1,12,27,0,4,Mozilla,Macintosh,0,Intrusion
TCP,829,1,DNS,0,64,0,Known Pattern B,Logged,Segment A,1,17,21,2,12,Mozilla,Windows,1,Intrusion
UDP,659,1,FTP,0,38,1,Known Pattern B,Blocked,Segment A,1,5,14,0,6,Opera,Windows,0,Intrusion
TCP,382,1,FTP,0,77,0,Known Pattern A,Blocked,Segment C,1,19,16,3,1,Mozilla,Windows,1,Intrusion
ICMP,258,1,DNS,1,82,0,Known Pattern B,Logged,Segment B,1,17,27,1,4,Opera,Linux,0,Intrusion
UDP,1074,1,DNS,1,90,1,Known Pattern A,Blocked,Segment A,1,1,24,6,5,Opera,Linux,2,Intrusion
TCP,891,1,DNS,0,43,1,Known Pattern B,Ignored,Segment A,1,11,8,5,4,Opera,Windows,0,Intrusion
TCP,977,1,DNS,0,7,1,Known Pattern A,Ignored,Segment C,1,6,10,1,8,Mozilla,Macintosh,1,Intrusion
TCP,228,1,HTTP,1,14,0,Known Pattern B,Blocked,Segment A,1,22,12,3,8,Mozilla,Macintosh,2,Intrusion
UDP,1161,1,FTP,0,91,0,Known Pattern B,Blocked,Segment C,1,0,17,3,11,Mozilla,Windows,1,Intrusion
ICMP,703,1,HTTP,1,49,0,Known Pattern A,Blocked,Segment B,1,1,12,4,3,Mozilla,Linux,1,Intrusion
TCP,476,1,DNS,0,85,0,Known Pattern B,Blocked,Segment A,1,17,7,0,3,Mozilla,Windows,2,Intrusion
ICMP,1397,1,FTP,1,25,1,Known Pattern A,Logged,Segment A,1,8,22,1,2,Mozilla,Android,0,Intrusion
ICMP,565,1,DNS,0,71,1,Known Pattern A,Blocked,Segment B,1,7,29,5,4,Mozilla,Macintosh,0,Intrusion
ICMP,159,1,DNS,0,21,1,Known Pattern B,Blocked,Segment C,1,14,10,0,4,Opera,Windows,0,Intrusion
ICMP,109,1,DNS,1,29,0,Known Pattern B,Blocked,Segment B,1,17,6,5,2,Mozilla,Windows,2,Intrusion
ICMP,920,1,HTTP,1,55,0,Known Pattern B,Logged,Segment A,1,10,11,4,8,Mozilla,Macintosh,0,Intrusion
TCP,1015,1,DNS,0,14,0,Known Pattern A,Blocked,Segment B,1,5,25,4,8,Mozilla,Windows,2,Intrusion
TCP,506,1,DNS,1,89,1,Known Pattern B,Blocked,Segment C,1,1,21,3,7,Mozilla,Windows,1,Intrusion
TCP,1148,1,HTTP,0,20,1,Known Pattern B,Logged,Segment B,1,0,21,6,2,Mozilla,Linux,2,Intrusion
ICMP,788,1,FTP,0,6,1,Known Pattern B,Ignored,Segment B,1,8,1,2,12,Mozilla,Linux,0,Intrusion
UDP,554,1,DNS,1,28,0,Known Pattern B,Ignored,Segment A,1,21,2,6,2,Opera,Windows,1,Intrusion
UDP,1071,1,DNS,1,48,0,Known Pattern A,Ignored,Segment B,1,9,23,5,1,Mozilla,Windows,1,Intrusion
UDP,764,1,FTP,0,18,1,Known Pattern B,Logged,Segment C,1,3,5,3,5,Mozilla,Linux,1,Intrusion
UDP,1305,1,FTP,0,2,0,Known Pattern B,Ignored,Segment A,1,9,23,1,11,Mozilla,Windows,2,Intrusion
ICMP,1204,1,DNS,1,26,1,Known Pattern B,Ignored,Segment A,1,21,25,1,8,Mozilla,Macintosh,0,Intrusion
TCP,718,1,DNS,0,75,1,Known Pattern B,Blocked,Segment A,1,13,18,4,9,Opera,Linux,0,Intrusion
ICMP,1381,1,DNS,1,61,1,Known Pattern A,Ignored,Segment C,1,11,1,4,4,Opera,Windows,1,Intrusion
UDP,155,1,DNS,1,76,0,Known Pattern A,Blocked,Segment B,1,8,31,4,1,Mozilla,iPod,2,Intrusion
UDP,188,1,HTTP,1,19,1,Known Pattern A,Logged,Segment C,1,22,16,0,8,Mozilla,Windows,1,Intrusion
TCP,780,1,DNS,1,6,0,Known Pattern A,Blocked,Segment B,1,3,30,2,9,Opera,Linux,2,Intrusion
UDP,478,1,FTP,0,49,1,Known Pattern A,Blocked,Segment C,1,7,17,3,12,Mozilla,Macintosh,1,Intrusion
UDP,1044,1,HTTP,0,34,0,Known Pattern B,Logged,Segment A,1,9,8,1,11,Opera,Windows,0,Intrusion
ICMP,1258,1,FTP,1,14,1,Known Pattern A,Ignored,Segment B,1,2,27,2,1,Mozilla,Macintosh,1,Intrusion
UDP,108,1,DNS,0,72,1,Known Pattern A,Logged,Segment C,1,9,18,4,3,Mozilla,iPhone,0,Intrusion
ICMP,794,1,FTP,0,96,0,Known Pattern A,Logged,Segment A,1,8,29,2,3,Mozilla,Windows,0,Intrusion
UDP,309,1,FTP,0,86,1,Known Pattern A,Ignored,Segment C,1,20,5,6,1,Mozilla,Windows,2,Intrusion
UDP,767,1,FTP,1,32,1,Known Pattern A,Ignored,Segment C,1,18,17,0,10,Mozilla,Windows,1,Intrusion
TCP,777,1,HTTP,1,89,1,Known Pattern B,Ignored,Segment A,1,6,26,2,2,Opera,Linux,1,Intrusion
ICMP,1488,1,HTTP,0,21,1,Known Pattern A,Logged,Segment B,1,22,24,2,5,Opera,Windows,0,Intrusion
UDP,593,1,FTP,0,89,1,Known Pattern B,Logged,Segment C,1,2,19,1,10,Mozilla,Windows,1,Intrusion
ICMP,1089,1,DNS,1,93,0,Known Pattern B,Blocked,Segment C,1,18,7,0,2,Mozilla,Windows,0,Intrusion
TCP,393,1,FTP,1,78,0,Known Pattern A,Ignored,Segment A,1,19,15,2,6,Mozilla,Macintosh,1,Intrusion
TCP,293,1,FTP,0,20,0,Known Pattern A,Ignored,Segment B,1,9,9,1,2,Mozilla,Windows,0,Intrusion
ICMP,1331,1,DNS,0,35,0,Known Pattern A,Blocked,Segment B,1,17,11,4,4,Mozilla,Windows,2,Intrusion
UDP,1418,1,DNS,0,82,1,Known Pattern A,Ignored,Segment A,1,11,19,1,5,Mozilla,Linux,1,Intrusion
UDP,545,1,DNS,0,70,0,Known Pattern A,Logged,Segment B,1,4,14,3,3,Mozilla,Linux,2,Intrusion
TCP,736,1,FTP,0,14,0,Known Pattern A,Logged,Segment B,1,3,4,2,1,Mozilla,Windows,1,Intrusion
UDP,171,1,DNS,0,5,1,Known Pattern A,Logged,Segment A,1,18,8,2,8,Mozilla,Windows,1,Intrusion
UDP,1410,1,DNS,0,81,1,Known Pattern A,Ignored,Segment C,1,14,13,4,6,Mozilla,Linux,1,Intrusion
TCP,1388,1,DNS,0,65,0,Known Pattern A,Blocked,Segment B,1,1,12,1,7,Mozilla,Windows,1,Intrusion
TCP,68,1,FTP,0,71,1,Known Pattern B,Ignored,Segment A,1,2,13,4,8,Mozilla,Windows,2,Intrusion
TCP,746,1,FTP,0,32,0,Known Pattern A,Blocked,Segment A,1,14,5,3,3,Mozilla,Linux,1,Intrusion
UDP,721,1,HTTP,0,52,1,Known Pattern A,Blocked,Segment A,1,13,8,1,7,Mozilla,Windows,0,Intrusion
ICMP,1061,1,HTTP,1,52,1,Known Pattern A,Logged,Segment C,1,10,25,4,3,Mozilla,Linux,1,Intrusion
TCP,445,1,DNS,0,7,0,Known Pattern B,Ignored,Segment A,1,19,3,1,9,Mozilla,Windows,0,Intrusion
UDP,120,1,FTP,0,80,0,Known Pattern B,Logged,Segment A,1,12,1,1,10,Mozilla,Windows,1,Intrusion
UDP,306,1,HTTP,0,40,0,Known Pattern A,Logged,Segment B,1,4,3,1,2,Mozilla,iPod,0,Intrusion
UDP,733,1,HTTP,1,68,0,Known Pattern B,Blocked,Segment C,1,2,18,4,10,Mozilla,Macintosh,0,Intrusion
TCP,1356,1,HTTP,0,89,0,Known Pattern B,Logged,Segment C,1,2,18,3,11,Mozilla,iPod,1,Intrusion
UDP,1162,1,HTTP,0,86,0,Known Pattern B,Ignored,Segment B,1,13,20,0,4,Mozilla,Windows,0,Intrusion
UDP,1293,1,FTP,0,91,1,Known Pattern B,Ignored,Segment B,1,18,15,2,8,Mozilla,Windows,0,Intrusion
UDP,1029,1,FTP,1,74,0,Known Pattern B,Logged,Segment A,1,8,12,4,9,Mozilla,Windows,2,Intrusion
TCP,883,1,DNS,0,26,0,Known Pattern B,Logged,Segment B,1,2,8,3,5,Mozilla,Linux,0,Intrusion
UDP,165,1,DNS,0,77,0,Known Pattern A,Logged,Segment A,1,20,17,4,4,Mozilla,Macintosh,0,Intrusion
TCP,639,1,HTTP,0,6,1,Known Pattern B,Blocked,Segment A,1,11,22,3,2,Mozilla,Windows,1,Intrusion
TCP,1124,1,HTTP,0,85,0,Known Pattern B,Blocked,Segment B,1,22,9,2,8,Mozilla,Windows,0,Intrusion
ICMP,1088,1,HTTP,0,42,0,Known Pattern A,Logged,Segment C,1,21,12,3,12,Mozilla,Windows,1,Intrusion
ICMP,670,1,HTTP,0,7,0,Known Pattern A,Logged,Segment A,1,2,21,3,4,Mozilla,Windows,1,Intrusion
UDP,1282,1,FTP,1,67,0,Known Pattern A,Logged,Segment C,1,16,22,3,9,Mozilla,Macintosh,0,Intrusion
TCP,597,1,DNS,0,12,0,Known Pattern B,Logged,Segment A,1,2,22,4,10,Opera,Windows,0,Intrusion
UDP,882,1,FTP,0,58,0,Known Pattern B,Ignored,Segment A,1,15,5,4,10,Mozilla,Windows,1,Intrusion
TCP,1009,1,FTP,0,13,0,Known Pattern A,Ignored,Segment C,1,15,18,2,3,Mozilla,Windows,2,Intrusion
ICMP,1041,1,DNS,1,5,0,Known Pattern B,Ignored,Segment B,1,19,21,1,8,Mozilla,Linux,0,Intrusion
UDP,369,1,FTP,0,11,0,Known Pattern A,Blocked,Segment B,1,11,18,4,11,Mozilla,Linux,2,Intrusion
TCP,909,1,DNS,0,44,1,Known Pattern B,Logged,Segment C,1,5,16,4,4,Mozilla,iPod,0,Intrusion
ICMP,1179,1,FTP,0,8,1,Known Pattern A,Blocked,Segment B,1,22,21,4,3,Mozilla,Windows,0,Intrusion
TCP,352,1,HTTP,0,75,0,Known Pattern B,Blocked,Segment A,1,14,7,3,6,Mozilla,Windows,2,Intrusion
ICMP,522,1,DNS,1,32,0,Known Pattern B,Logged,Segment C,1,11,9,1,8,Mozilla,Windows,1,Intrusion
UDP,501,1,DNS,1,89,0,Known Pattern A,Logged,Segment C,1,0,29,1,6,Mozilla,Windows,0,Intrusion
UDP,974,1,HTTP,1,60,0,Known Pattern B,Logged,Segment A,1,18,22,6,3,Mozilla,Windows,1,Intrusion
TCP,1081,1,HTTP,0,22,0,Known Pattern A,Blocked,Segment B,1,9,19,4,1,Mozilla,Windows,1,Intrusion
UDP,404,1,HTTP,0,51,0,Known Pattern B,Logged,Segment B,1,1,28,1,6,Mozilla,Macintosh,2,Intrusion
ICMP,422,1,DNS,0,19,0,Known Pattern A,Ignored,Segment A,1,12,6,1,10,Mozilla,Macintosh,2,Intrusion
UDP,182,1,HTTP,0,42,0,Known Pattern A,Ignored,Segment A,1,12,2,3,8,Mozilla,Android,0,Intrusion
ICMP,82,1,FTP,1,14,1,Known Pattern A,Ignored,Segment B,1,7,21,3,3,Mozilla,Windows,1,Intrusion
TCP,544,1,DNS,0,27,0,Known Pattern B,Blocked,Segment C,1,7,20,2,6,Mozilla,Linux,0,Intrusion
ICMP,189,1,DNS,1,20,0,Known Pattern A,Logged,Segment B,1,16,7,1,12,Mozilla,Windows,0,Intrusion
ICMP,1076,1,HTTP,0,45,1,Known Pattern B,Ignored,Segment C,1,11,14,3,2,Mozilla,Windows,1,Intrusion
UDP,664,1,DNS,0,59,0,Known Pattern B,Ignored,Segment C,1,8,9,4,4,Mozilla,Windows,0,Intrusion
TCP,1492,1,FTP,1,2,0,Known Pattern A,Logged,Segment C,1,8,14,2,5,Mozilla,Linux,0,Intrusion
TCP,1399,1,DNS,0,75,1,Known Pattern A,Logged,Segment B,1,8,3,4,5,Mozilla,Windows,1,Intrusion
UDP,1172,1,FTP,0,22,0,Known Pattern B,Ignored,Segment B,1,5,7,4,9,Mozilla,Macintosh,0,Intrusion
UDP,864,1,HTTP,0,40,1,Known Pattern B,Blocked,Segment B,1,12,11,4,2,Mozilla,Linux,2,Intrusion
TCP,1344,1,FTP,0,72,0,Known Pattern B,Blocked,Segment A,1,14,17,3,6,Mozilla,Windows,1,Intrusion
TCP,1122,1,FTP,1,85,0,Known Pattern B,Blocked,Segment C,1,22,9,1,8,Mozilla,Windows,0,Intrusion
TCP,983,1,HTTP,0,22,0,Known Pattern A,Logged,Segment C,1,8,14,1,6,Mozilla,Windows,1,Intrusion
TCP,1136,1,FTP,1,12,0,Known Pattern A,Ignored,Segment A,1,14,10,1,9,Mozilla,Windows,1,Intrusion
ICMP,1329,1,DNS,0,35,0,Known Pattern A,Logged,Segment B,1,14,20,2,3,Mozilla,Windows,1,Intrusion
TCP,634,1,DNS,0,51,1,Known Pattern A,Logged,Segment C,1,10,14,2,6,Mozilla,Windows,1,Intrusion
UDP,452,1,HTTP,0,36,1,Known Pattern A,Ignored,Segment A,1,8,17,2,5,Mozilla,Linux,0,Intrusion
UDP,1087,1,HTTP,0,85,0,Known Pattern B,Ignored,Segment C,1,5,11,1,2,Mozilla,Linux,0,Intrusion
ICMP,941,1,FTP,0,94,1,Known Pattern B,Ignored,Segment A,1,14,19,2,5,Mozilla,Windows,1,Intrusion
TCP,332,1,HTTP,0,36,0,Known Pattern A,Logged,Segment B,1,16,14,2,8,Mozilla,Windows,1,Intrusion
ICMP,1270,1,FTP,0,80,0,Known Pattern A,Blocked,Segment B,1,3,7,1,8,Mozilla,Windows,0,Intrusion
UDP,1199,1,FTP,0,30,0,Known Pattern B,Blocked,Segment B,1,20,18,3,9,Mozilla,Windows,0,Intrusion
ICMP,1267,1,HTTP,0,29,0,Known Pattern B,Logged,Segment C,1,14,20,1,11,Mozilla,Windows,0,Intrusion
TCP,1471,1,FTP,0,79,0,Known Pattern B,Ignored,Segment B,1,22,17,1,8,Mozilla,Windows,0,Intrusion
ICMP,1094,1,HTTP,0,46,1,Known Pattern B,Ignored,Segment A,1,6,3,3,7,Mozilla,Windows,1,Intrusion
TCP,226,1,HTTP,0,22,1,Known Pattern B,Logged,Segment B,1,0,27,3,8,Mozilla,Windows,1,Intrusion
UDP,528,1,DNS,0,47,0,Known Pattern B,Logged,Segment A,1,12,23,4,7,Mozilla,Macintosh,0,Intrusion
ICMP,527,1,DNS,1,32,0,Known Pattern B,Logged,Segment C,1,15,6,0,8,Mozilla,Windows,1,Intrusion
UDP,1060,1,HTTP,0,57,0,Known Pattern B,Blocked,Segment C,1,4,15,4,5,Mozilla,Linux,1,Intrusion
UDP,804,1,DNS,0,16,0,Known Pattern A,Ignored,Segment A,1,14,21,0,2,Mozilla,Windows,1,Intrusion
UDP,199,1,DNS,1,63,0,Known Pattern B,Ignored,Segment B,1,15,10,3,4,Mozilla,Windows,1,Intrusion
ICMP,288,1,DNS,0,69,0,Known Pattern A,Blocked,Segment A,1,2,21,5,10,Mozilla,Windows,1,Intrusion
UDP,1334,1,DNS,0,50,1,Known Pattern B,Logged,Segment B,1,0,8,1,7,Mozilla,Macintosh,0,Intrusion
ICMP,707,1,FTP,0,33,0,Known Pattern B,Ignored,Segment B,1,18,18,1,7,Mozilla,Windows,1,Intrusion
UDP,566,1,FTP,1,9,0,Known Pattern B,Ignored,Segment B,1,13,28,4,6,Mozilla,Windows,1,Intrusion
ICMP,440,1,DNS,0,61,0,Known Pattern A,Blocked,Segment C,1,10,15,2,3,Mozilla,Linux,1,Intrusion
ICMP,1285,1,HTTP,1,95,0,Known Pattern A,Blocked,Segment C,1,10,21,4,7,Mozilla,Windows,0,Intrusion
TCP,470,1,HTTP,0,13,0,Known Pattern A,Ignored,Segment B,1,6,26,0,8,Mozilla,Macintosh,0,Intrusion
UDP,132,1,HTTP,1,79,0,Known Pattern B,Logged,Segment A,1,16,11,4,9,Mozilla,Windows,0,Intrusion
ICMP,1265,1,HTTP,0,40,0,Known Pattern B,Logged,Segment A,1,18,25,3,6,Mozilla,Windows,1,Intrusion
UDP,1412,1,DNS,0,85,1,Known Pattern A,Ignored,Segment A,1,8,18,2,9,Mozilla,Linux,0,Intrusion
UDP,415,1,DNS,1,34,0,Known Pattern A,Blocked,Segment B,1,11,26,4,7,Mozilla,Windows,2,Intrusion
TCP,1498,1,DNS,0,97,0,Known Pattern B,Blocked,Segment B,1,15,9,3,3,Mozilla,Windows,0,Intrusion
ICMP,86,1,HTTP,0,27,0,Known Pattern B,Blocked,Segment A,1,3,27,2,10,Mozilla,Windows,0,Intrusion
UDP,1166,1,FTP,0,24,0,Known Pattern A,Logged,Segment A,1,16,2,2,10,Mozilla,Linux,0,Intrusion
UDP,160,1,DNS,1,39,0,Known Pattern A,Blocked,Segment A,1,12,1,3,7,Mozilla,Linux,0,Intrusion
ICMP,235,1,DNS,0,73,0,Known Pattern A,Logged,Segment A,1,17,17,2,4,Mozilla,Windows,1,Intrusion
UDP,86,1,FTP,1,58,0,Known Pattern B,Ignored,Segment A,1,6,8,1,5,Mozilla,Windows,0,Intrusion
UDP,1088,1,HTTP,0,65,0,Known Pattern A,Ignored,Segment B,1,3,25,5,9,Mozilla,iPad,0,Intrusion
TCP,1047,1,FTP,0,47,1,Known Pattern A,Blocked,Segment B,1,16,9,0,9,Opera,Windows,1,Intrusion
TCP,130,1,FTP,0,7,0,Known Pattern B,Logged,Segment C,1,16,24,1,1,Mozilla,Windows,1,Intrusion
ICMP,1213,1,HTTP,1,82,0,Known Pattern A,Ignored,Segment A,1,23,23,2,7,Mozilla,Linux,1,Intrusion
TCP,863,1,HTTP,1,38,1,Known Pattern A,Blocked,Segment B,1,13,16,6,5,Mozilla,Linux,1,Intrusion
UDP,1436,1,FTP,0,87,0,Known Pattern A,Ignored,Segment A,1,19,4,3,3,Mozilla,Windows,0,Intrusion
TCP,699,1,FTP,1,6,0,Known Pattern A,Logged,Segment A,1,11,20,4,1,Mozilla,Linux,1,Intrusion
ICMP,1226,1,FTP,0,60,1,Known Pattern B,Ignored,Segment A,1,9,8,2,12,Mozilla,Macintosh,2,Intrusion
ICMP,918,1,FTP,0,60,0,Known Pattern B,Logged,Segment A,1,1,8,2,7,Mozilla,Windows,1,Intrusion
UDP,1258,1,DNS,0,15,0,Known Pattern B,Logged,Segment C,1,17,16,2,7,Mozilla,Linux,1,Intrusion
TCP,691,1,FTP,1,3,0,Known Pattern A,Logged,Segment A,1,19,6,4,11,Mozilla,Windows,0,Intrusion
TCP,78,1,DNS,1,10,0,Known Pattern B,Logged,Segment B,1,18,13,1,2,Mozilla,Windows,1,Intrusion
ICMP,795,1,HTTP,0,76,0,Known Pattern A,Logged,Segment A,1,15,26,2,7,Mozilla,Windows,1,Intrusion
